player_id,original_name,normalized_search_name,selected_page_title,wikipedia_url,raw_position,position_wiki,status,manual_review_reason,candidate_titles,first_position_rule_applied,match_method,name_source,birth_year_wiki,birth_evidence,identity_accept_reason
P005018,"TOURE, MOHAMED",Mohamed Toure,Mohamed Touré,https://en.wikipedia.org/wiki/Mohamed_Touré,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,Mohamed Touré; Rosters of the top basketball teams in European club competitions; 2018 Italian Basketball Cup; Kevin De Bruyne; 2019 FIBA Basketball World Cup squads; List of career achievements by Lionel Messi,False,direct,bio_name,,unavailable,
PBBE,"TRAORE, ALI",Ali Traore,Ali Traoré,https://en.wikipedia.org/wiki/Ali_Traoré,Center,Center,matched,,Ali Traoré; Lebanese Basketball League; ASVEL Basket; AS Monaco Basket; PBC Lokomotiv Kuban,False,direct,bio_name,1985.0,exact_match,exact_birth_year
P010319,"TRAORE, ARMEL",Armel Traore,Armel Traoré,https://en.wikipedia.org/wiki/Armel_Traoré,Small forward / power forward,Small Forward,matched,,Armel Traoré; Nolan Traoré; List of 2026–27 EuroLeague transactions; List of 2025–26 EuroLeague transactions; Ratiopharm Ulm,True,direct,bio_name,2003.0,exact_match,exact_birth_year
P004840,"TRAVIS, ROMEO",Romeo Travis,Romeo Travis,https://en.wikipedia.org/wiki/Romeo_Travis,Small forward / power forward,Small Forward,matched,,Romeo Travis; Italy men's national basketball team; EuroCup Basketball MVP of the Round; 2014–15 Eurocup Basketball; BC Khimik,True,direct,bio_name,1984.0,exact_match,exact_birth_year
PJJF,"TRIAS, JORDI",Jordi Trias,Jordi Trias,https://en.wikipedia.org/wiki/Jordi_Trias,Power forward,Power Forward,matched,,Jordi Trias; FC Barcelona Bàsquet; Rosters of the champion and finalist teams of EuroLeague; EuroLeague MVP of the Round; BC Andorra,False,direct,bio_name,1980.0,exact_match,exact_birth_year
P007673,"TRIFUNOVIC, UROS",Uros Trifunovic,Uroš Trifunović,https://en.wikipedia.org/wiki/Uroš_Trifunović,Shooting guard / small forward,Shooting Guard,matched,,Uroš Trifunović; Aleksandar Trifunović (basketball); KK Partizan; Panionios B.C.; List of 2025–26 EuroLeague transactions,True,search,bio_name,2000.0,exact_match,exact_birth_year
PBFB,"TRIPKOVIC, UROS",Uros Tripkovic,Uroš Tripković,https://en.wikipedia.org/wiki/Uroš_Tripković,Shooting guard,Shooting Guard,matched,,Uroš Tripković; Basketball League of Serbia; Fenerbahçe S.K. (basketball); ABA League; KK Partizan,False,direct,bio_name,1986.0,exact_match,exact_birth_year
PJYF,"TROHA, ROBERT",Robert Troha,Robert Troha,https://en.wikipedia.org/wiki/Robert_Troha,Small forward / shooting guard,Small Forward,matched,,Robert Troha; Slovenian Basketball League; Rosters of the top basketball teams in European club competitions; Slovenian Basketball Cup; 2007–08 ABA NLB League; KK Cedevita,True,direct,bio_name,1977.0,exact_match,exact_birth_year
P000227,"TROUTMAN, CHEVON",Chevon Troutman,Chevon Troutman,https://en.wikipedia.org/wiki/Chevon_Troutman,Power forward,Power Forward,matched,,Chevon Troutman; FC Bayern Munich (basketball); ASVEL Basket; Orléans Loiret Basket; Alize Johnson,False,direct,bio_name,1981.0,exact_match,exact_birth_year
P007851,"TRUSHKIN, VLADISLAV",Vladislav Trushkin,Vladislav Trushkin,https://en.wikipedia.org/wiki/Vladislav_Trushkin,Small forward,Small Forward,matched,,Vladislav Trushkin; BC Zenit Saint Petersburg; List of 2021–22 EuroLeague transactions; Rosters of the top basketball teams in European club competitions; 2019–20 BC Zenit Saint Petersburg season,False,direct,bio_name,1993.0,exact_match,exact_birth_year
PTEN,"TSAIRELIS, MICHALIS",Michalis Tsairelis,Michalis Tsairelis,https://en.wikipedia.org/wiki/Michalis_Tsairelis,Center / power forward,Center,matched,,Michalis Tsairelis; Rosters of the champion and finalist teams of EuroLeague; Aris B.C.; Olympiacos B.C.; Promitheas Patras B.C.,True,direct,bio_name,1988.0,exact_match,exact_birth_year
PTFW,"TSAKALIDIS, JAKE",Jake Tsakalidis,Jake Tsakalidis,https://en.wikipedia.org/wiki/Jake_Tsakalidis,Center,Center,matched,,Jake Tsakalidis; 1998 FIBA EuroLeague Final Four; AEK B.C.; Greece men's national basketball team; Rosters of the champion and finalist teams of EuroLeague,False,direct,bio_name,1979.0,exact_match,exact_birth_year
PLGM,"TSALDARIS, DIMITRIOS",Dimitrios Tsaldaris,Dimitrios Tsaldaris,https://en.wikipedia.org/wiki/Dimitrios_Tsaldaris,Shooting guard / Small forward,Shooting Guard,matched,,Dimitrios Tsaldaris; Aris B.C.; Panellinios B.C.; 2005–06 Greek Basket League; Argyris Pedoulakis,True,direct,bio_name,1980.0,exact_match,exact_birth_year
P010057,"TSAMIS, PANAGIOTIS",Panagiotis Tsamis,Olympiacos B.C.,https://en.wikipedia.org/wiki/Olympiacos_B.C.,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,Olympiacos B.C.; Limoges CSP; Kolossos Rodou B.C.; AEK B.C.; 2011–12 Greek Basket League,False,search,bio_name,,unavailable,
PACN,"TSARTSARIS, KOSTAS",Kostas Tsartsaris,Kostas Tsartsaris,https://en.wikipedia.org/wiki/Kostas_Tsartsaris,Power forward / center,Power Forward,matched,,Kostas Tsartsaris; Greece men's national basketball team; Rosters of the champion and finalist teams of EuroLeague; Greek Basketball League; Panathinaikos B.C.,True,direct,bio_name,1979.0,exact_match,exact_birth_year
P001165,"TSONGA, ENZO",Enzo Tsonga,Euroleague 2008–09 Rosters,https://en.wikipedia.org/wiki/Euroleague_2008–09_Rosters,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,Euroleague 2008–09 Rosters; 2008 in sports; October 2011 in sports; September 2008 in sports,False,search,bio_name,,unavailable,
P008192,"TUBELIS, AZUOLAS",Azuolas Tubelis,Ąžuolas Tubelis,https://en.wikipedia.org/wiki/Ąžuolas_Tubelis,Power forward / center,Power Forward,matched,,Ąžuolas Tubelis; 2025–26 EuroLeague; List of 2025–26 EuroLeague transactions; BC Rytas; List of 2026–27 EuroLeague transactions,True,direct,bio_name,2002.0,exact_match,exact_birth_year
P002908,"TUCKER, ANTHONY",Anthony Tucker,P. J. Tucker,https://en.wikipedia.org/wiki/P._J._Tucker,Power forward / small forward,Power Forward,matched,,Anthony Tucker; Fenerbahçe S.K. (basketball); P. J. Tucker; List of 2026–27 EuroLeague transactions; All-EuroLeague Team; Israeli Basketball Premier League,True,search,bio_name,1985.0,exact_match,exact_birth_year
P000749,"TUCKER, CLAY",Clay Tucker,Clay Tucker,https://en.wikipedia.org/wiki/Clay_Tucker,Shooting guard / small forward,Shooting Guard,matched,,Clay Tucker; Dylan Page; BC Khimki; History of basketball; Pape Sow,True,direct,bio_name,1980.0,exact_match,exact_birth_year
P012591,"TUCKER, RAYJON",Rayjon Tucker,Rayjon Tucker,https://en.wikipedia.org/wiki/Rayjon_Tucker,Shooting guard,Shooting Guard,matched,,Rayjon Tucker; Luca Vildoza; List of 2024–25 EuroLeague transactions; AEK B.C.; Chris Silva; 2023–24 LBA season,False,direct,bio_name,1997.0,exact_match,exact_birth_year
P007051,"TUKMAKOV, AZAT",Azat Tukmakov,,,,,no_page_found,Wikipedia search returned no results,,False,,bio_name,,unavailable,
P012415,"TUNCA, MELIH",Melih Tunca,List of 2024–25 EuroLeague transactions,https://en.wikipedia.org/wiki/List_of_2024–25_EuroLeague_transactions,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,List of 2024–25 EuroLeague transactions; 2023–24 Anadolu Efes S.K. season; 2024 Turkish Basketball Cup,False,search,bio_name,,unavailable,
P002925,"TUNCER, BUGRAHAN",Bugrahan Tuncer,Buğrahan Tuncer,https://en.wikipedia.org/wiki/Buğrahan_Tuncer,Point guard / shooting guard,Point Guard,matched,,Buğrahan Tuncer; Turkey men's national basketball team; 2022 EuroLeague Final Four; Galatasaray S.K. (men's basketball); 2019 EuroLeague Final Four,True,search,bio_name,1993.0,exact_match,exact_birth_year
PARR,"TUNCERI, KEREM",Kerem Tunceri,Kerem Tunçeri,https://en.wikipedia.org/wiki/Kerem_Tunçeri,Point guard,Point Guard,matched,,Kerem Tunçeri; Fenerbahçe S.K. (basketball); Beşiktaş J.K. (men's basketball); Galatasaray S.K. (men's basketball); Turkey men's national basketball team,False,direct,bio_name,1979.0,exact_match,exact_birth_year
P006641,"TUREN, METIN",Metin Turen,Metin Türen,https://en.wikipedia.org/wiki/Metin_Türen,Power forward,Power Forward,matched,,Metin Türen; Karşıyaka Basket; Rosters of the top basketball teams in European club competitions; Turkey men's national under-20 basketball team; Turkey men's national under-18 and under-19 basketball team,False,direct,bio_name,1994.0,exact_match,exact_birth_year
PAYR,"TURKCAN, MIRSAD",Mirsad Turkcan,Mirsad Türkcan,https://en.wikipedia.org/wiki/Mirsad_Türkcan,Power forward,Power Forward,matched,,Mirsad Türkcan; Fenerbahçe S.K. (basketball); EuroLeague Legend; EuroLeague; All-EuroLeague Team,False,direct,bio_name,1976.0,exact_match,exact_birth_year
P002728,"TURKYILMAZ, IZZET",Izzet Turkyilmaz,İzzet Türkyılmaz,https://en.wikipedia.org/wiki/İzzet_Türkyılmaz,Power forward / center,Power Forward,matched,,İzzet Türkyılmaz; Fenerbahçe S.K. (basketball); Bursaspor Basketbol; Fenerbahçe (men's basketball) past rosters; 2013–14 Fenerbahçe S.K. (basketball) season,True,direct,bio_name,1990.0,exact_match,exact_birth_year
PAVJ,"TUSEK, MARKO",Marko Tusek,Marko Tušek,https://en.wikipedia.org/wiki/Marko_Tušek,Power forward,Power Forward,matched,,Marko Tušek; Slovenian Basketball All-Star Game; Virtus Roma; Victoria Libertas Pallacanestro; FIBA Saporta Cup,False,direct,bio_name,1975.0,exact_match,exact_birth_year
P004119,"TYUS, ALEX",Alex Tyus,Alex Tyus,https://en.wikipedia.org/wiki/Alex_Tyus,Center,Center,matched,,Alex Tyus; EuroLeague 2010–2020 All-Decade Team; Galatasaray S.K. (men's basketball); 2018–19 EuroLeague; EuroLeague MVP of the Month,False,direct,bio_name,1988.0,exact_match,exact_birth_year
P010062,"UBAL, AGUSTIN",Agustin Ubal,Agustín Ubal,https://en.wikipedia.org/wiki/Agustín_Ubal,Guard / small forward,Small Forward,matched,,Agustín Ubal; List of 2026–27 EuroLeague transactions; Rafa Villar (basketball); 2026–27 FC Barcelona Bàsquet season; FC Barcelona Bàsquet,False,search,bio_name,2003.0,exact_match,exact_birth_year
P006503,"UDOH, EKPE",Ekpe Udoh,Ekpe Udoh,https://en.wikipedia.org/wiki/Ekpe_Udoh,Center / power forward,Center,matched,,Ekpe Udoh; 2016–17 EuroLeague; EuroLeague 2010–2020 All-Decade Team; Fenerbahçe S.K. (basketball); 2017 EuroLeague Final Four,True,direct,bio_name,1987.0,exact_match,exact_birth_year
P001479,"UDOM, MATTIA",Mattia Udom,Pallacanestro Cantù,https://en.wikipedia.org/wiki/Pallacanestro_Cantù,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,Pallacanestro Cantù; 2021 Italian Basketball Cup,False,search,bio_name,,unavailable,
PAGP,"UDRIH, BENO",Beno Udrih,Beno Udrih,https://en.wikipedia.org/wiki/Beno_Udrih,Point guard / shooting guard,Point Guard,matched,,Beno Udrih; Samo Udrih; BC Žalgiris; NBA G League; ABA League,True,direct,bio_name,1982.0,exact_match,exact_birth_year
PBDF,"UDRIH, SAMO",Samo Udrih,Samo Udrih,https://en.wikipedia.org/wiki/Samo_Udrih,Shooting guard,Shooting Guard,matched,,Samo Udrih; Beno Udrih; Hapoel Tel Aviv B.C.; CB Estudiantes; Panellinios B.C.,False,direct,bio_name,1979.0,exact_match,exact_birth_year
P003783,"UGURLU, BERK",Berk Ugurlu,Berk Uğurlu,https://en.wikipedia.org/wiki/Berk_Uğurlu,Point guard,Point Guard,matched,,Berk Uğurlu; Fenerbahçe S.K. (basketball); Beşiktaş J.K. (men's basketball); List of 2026–27 EuroLeague transactions; 2024–25 Fenerbahçe S.K. (basketball) season,False,direct,bio_name,1996.0,exact_match,exact_birth_year
P008995,"UKHOV, IVAN",Ivan Ukhov,Ivan Ukhov (basketball),https://en.wikipedia.org/wiki/Ivan_Ukhov_(basketball),Shooting guard,Shooting Guard,matched,,Ivan Ukhov; Ivan Ukhov (basketball); PBC CSKA Moscow; 2019 EuroLeague Final Four; 2021 EuroLeague Final Four; 2016–17 VTB United League,False,search,bio_name,1995.0,exact_match,exact_birth_year
PCJA,"UKIC, ROKO",Roko Ukic,Roko Ukić,https://en.wikipedia.org/wiki/Roko_Ukić,Point guard / shooting guard,Point Guard,matched,,Roko Ukić; Fenerbahçe S.K. (basketball); LNB Élite; ABA League; Panathinaikos B.C.,True,direct,bio_name,1984.0,exact_match,exact_birth_year
P002329,"ULANOVAS, EDGARAS",Edgaras Ulanovas,Edgaras Ulanovas,https://en.wikipedia.org/wiki/Edgaras_Ulanovas,Small forward / power forward,Small Forward,matched,,Edgaras Ulanovas; Fenerbahçe S.K. (basketball); BC Žalgiris; 2017–18 EuroLeague; EuroLeague career statistical leaders,True,direct,bio_name,1992.0,exact_match,exact_birth_year
P006900,"ULECKAS, LUKAS",Lukas Uleckas,Lukas Uleckas,https://en.wikipedia.org/wiki/Lukas_Uleckas,Small forward / Power forward,Small Forward,matched,,Lukas Uleckas; BC Žalgiris; 2025–26 LKL season; Grantas Vasiliauskas; BC Rytas,True,direct,bio_name,1999.0,exact_match,exact_birth_year
P005000,"ULUBAY, OKBEN",Okben Ulubay,Okben Ulubay,https://en.wikipedia.org/wiki/Okben_Ulubay,Small forward,Small Forward,matched,,Okben Ulubay; Turkey men's national under-20 basketball team; 2025–26 Türkiye Basketbol Ligi; Turkey men's national under-18 and under-19 basketball team; Trabzonspor B.K.,False,direct,bio_name,1996.0,exact_match,exact_birth_year
P007491,"UMRIKHIN, YURY",Yury Umrikhin,,,,,no_page_found,Wikipedia search returned no results,,False,,bio_name,,unavailable,
P005814,"URAL, GOKTURK",Gokturk Ural,Göktürk Gökalp Ural,https://en.wikipedia.org/wiki/Göktürk_Gökalp_Ural,Shooting guard / small forward,Shooting Guard,matched,,Göktürk Gökalp Ural; Galatasaray S.K. men's basketball team rosters; 2025–26 Türkiye Basketbol Ligi; 2014–15 Euroleague squads; Kazakhstan,True,search,bio_name,1995.0,exact_match,exact_birth_year
P001997,"URIARTE, JON IRKUS",Jon Irkus Uriarte,,,,,no_page_found,Wikipedia search returned no results,,False,,bio_name,,unavailable,
P002938,"URTASUN, TXEMI",Txemi Urtasun,Txemi Urtasun,https://en.wikipedia.org/wiki/Txemi_Urtasun,Shooting guard,Shooting Guard,matched,,Txemi Urtasun; Rosters of the top basketball teams in European club competitions; 2009–10 ACB season; Copa Princesa de Asturias; 2015 Eurocup Finals,False,direct,bio_name,1984.0,exact_match,exact_birth_year
P006985,"USKOKOVIC, ALEKSA",Aleksa Uskokovic,Aleksa Uskoković,https://en.wikipedia.org/wiki/Aleksa_Uskoković,Point guard,Point Guard,matched,,Aleksa Uskoković; BeoBasket; 2020–21 KK Crvena zvezda season; KK Crvena zvezda; List of 2020–21 EuroLeague transactions,False,search,bio_name,1999.0,exact_match,exact_birth_year
P005367,"UTA, CHISTIAN",Chistian Uta,,,,,no_page_found,Wikipedia search returned no results,,False,,bio_name,,unavailable,
P007338,"UZINSKII, DMITRII",Dmitrii Uzinskii,,,,,no_page_found,Wikipedia search returned no results,,False,,bio_name,,unavailable,
P000898,"VALANCIUNAS, JONAS",Jonas Valanciunas,Jonas Valančiūnas,https://en.wikipedia.org/wiki/Jonas_Valančiūnas,Center,Center,matched,,Jonas Valančiūnas; Bogdan Bogdanović (basketball); List of 2026–27 EuroLeague transactions; 2026–27 BC Žalgiris season; 2011–12 Eurocup Basketball,False,direct,bio_name,1992.0,exact_match,exact_birth_year
P000274,"VALERIANI, ALESSIO",Alessio Valeriani,,,,,no_page_found,Wikipedia search returned no results,,False,,bio_name,,unavailable,
P001954,"VALIEV, EVGENY",Evgeny Valiev,Evgeny Valiev,https://en.wikipedia.org/wiki/Evgeny_Valiev,Power forward,Power Forward,matched,,Evgeny Valiev; Russia men's national basketball team; BC Zenit Saint Petersburg; 2019–20 BC Zenit Saint Petersburg season; List of 2021–22 EuroLeague transactions,False,direct,bio_name,1990.0,exact_match,exact_birth_year
P004664,"VALINSKAS, PAULIUS",Paulius Valinskas,Paulius Valinskas,https://en.wikipedia.org/wiki/Paulius_Valinskas,Point guard / shooting guard,Point Guard,matched,,Paulius Valinskas; Marius Valinskas; BC Žalgiris; BC Lietkabelis; List of 2018–19 EuroLeague transactions,True,direct,bio_name,1995.0,exact_match,exact_birth_year
PLOZ,"VALTERS, KRISTAPS",Kristaps Valters,Kristaps Valters,https://en.wikipedia.org/wiki/Kristaps_Valters,Point guard,Point Guard,matched,,Kristaps Valters; Valdis Valters; Sandis Valters; BK VEF Rīga; Panionios B.C.,False,direct,bio_name,1981.0,exact_match,exact_birth_year
PASG,"VAN DEN SPIEGEL, TOMAS",Tomas Van Den Spiegel,Tomas Van Den Spiegel,https://en.wikipedia.org/wiki/Tomas_Van_Den_Spiegel,Center,Center,matched,,Tomas Van Den Spiegel; ULEB; Rosters of the champion and finalist teams of EuroLeague; PBC CSKA Moscow; Real Madrid Baloncesto,False,direct,bio_name,1978.0,exact_match,exact_birth_year
P001971,"VAN OOSTRUM, DEVON",Devon Van Oostrum,Devon van Oostrum,https://en.wikipedia.org/wiki/Devon_van_Oostrum,Point guard,Point Guard,matched,,Devon van Oostrum; Great Britain men's national basketball team; BC Prienai; 2022–23 London Lions season; KK MZT Skopje,False,direct,bio_name,1993.0,exact_match,exact_birth_year
PLRQ,"VAN ROSSOM, SAM",Sam Van Rossom,Sam Van Rossom,https://en.wikipedia.org/wiki/Sam_Van_Rossom,Point guard,Point Guard,matched,,Sam Van Rossom; Valencia Basket; BC Oostende; EuroCup Basketball All-EuroCup Team; Belgian Player of the Year (basketball),False,direct,bio_name,1986.0,exact_match,exact_birth_year
PCKZ,"VANUZZO, MANUEL",Manuel Vanuzzo,2014–15 Euroleague squads,https://en.wikipedia.org/wiki/2014–15_Euroleague_squads,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,2014–15 Euroleague squads; 2015 Lega Basket Serie A Finals,False,search,bio_name,,unavailable,
PBTS,"VARDA, RATKO",Ratko Varda,Ratko Varda,https://en.wikipedia.org/wiki/Ratko_Varda,Center,Center,matched,,Ratko Varda; Beşiktaş J.K. (men's basketball); Basketball League of Serbia; ABA League; Real Madrid Baloncesto,False,direct,bio_name,1979.0,exact_match,exact_birth_year
P004845,"VARGAS, AKEEM",Akeem Vargas,Akeem Vargas,https://en.wikipedia.org/wiki/Akeem_Vargas,Shooting guard,Shooting Guard,matched,,Akeem Vargas; Mitteldeutscher BC; ProA; Alba Berlin; Skyliners Frankfurt; 2014–15 Euroleague squads,False,direct,bio_name,1990.0,exact_match,exact_birth_year
P003496,"VARNADO, JARVIS",Jarvis Varnado,Jarvis Varnado,https://en.wikipedia.org/wiki/Jarvis_Varnado,Power forward / center,Power Forward,matched,,Jarvis Varnado; EuroCup Basketball individual statistics; Dee Bost; Block (basketball); LaVon Mercer,True,direct,bio_name,1988.0,exact_match,exact_birth_year
PALG,"VASILEIADIS, KOSTAS",Kostas Vasileiadis,Kostas Vasileiadis,https://en.wikipedia.org/wiki/Kostas_Vasileiadis,Shooting guard / Small forward,Shooting Guard,matched,,Kostas Vasileiadis; Olympiacos B.C.; AEK B.C.; Greece men's national basketball team; Dimitrios Verginis,True,direct,bio_name,1984.0,exact_match,exact_birth_year
PLCR,"VASILIAUSKAS, SARUNAS",Sarunas Vasiliauskas,Šarūnas Vasiliauskas,https://en.wikipedia.org/wiki/Šarūnas_Vasiliauskas,Point guard,Point Guard,matched,,Šarūnas Vasiliauskas; BC Žalgiris; Lithuania men's national basketball team; BC Budivelnyk; Trefl Sopot; Trabzonspor B.K.,False,direct,bio_name,1989.0,exact_match,exact_birth_year
PJRF,"VASILOPOULOS, PANAGIOTIS",Panagiotis Vasilopoulos,Panagiotis Vasilopoulos,https://en.wikipedia.org/wiki/Panagiotis_Vasilopoulos,Power forward / small forward,Power Forward,matched,,Panagiotis Vasilopoulos; Olympiacos B.C.; Greece men's national basketball team; Aris B.C.; Rosters of the champion and finalist teams of EuroLeague,True,direct,bio_name,1984.0,exact_match,exact_birth_year
P008198,"VASTURIA, STEVE",Steve Vasturia,Steve Vasturia,https://en.wikipedia.org/wiki/Steve_Vasturia,Shooting guard / small forward,Shooting Guard,matched,,Steve Vasturia; 2019–20 FC Bayern Munich (basketball) season; List of 2020–21 EuroLeague transactions; BC Žalgiris; Ish Wainright,True,direct,bio_name,1995.0,exact_match,exact_birth_year
P000553,"VASYLIUS, VALDAS",Valdas Vasylius,Valdas Vasylius,https://en.wikipedia.org/wiki/Valdas_Vasylius,Forward,,position_text_unrecognized,Could not map position text to a canonical position: 'Forward',Valdas Vasylius; Baltic Basketball League; BC Lietkabelis; Rosters of the top basketball teams in European club competitions; BC Neptūnas,False,direct,bio_name,,unavailable,
PLHG,"VATY, LUDOVIC",Ludovic Vaty,Ludovic Vaty,https://en.wikipedia.org/wiki/Ludovic_Vaty,Power forward / centre,Power Forward,matched,,Ludovic Vaty; BCM Gravelines-Dunkerque; List of basketball players who died during their careers; Rosters of the top basketball teams in European club competitions; Leaders Cup; LNB All-Star Game,True,direct,bio_name,1988.0,exact_match,exact_birth_year
P014014,"VAUTIER, BASTIEN",Bastien Vautier,Bastien Vautier,https://en.wikipedia.org/wiki/Bastien_Vautier,Center,Center,matched,,Bastien Vautier; 2025–26 EuroLeague; List of 2026–27 EuroLeague transactions; List of 2025–26 EuroLeague transactions; EuroLeague MVP of the Round,False,direct,bio_name,1998.0,exact_match,exact_birth_year
PAXC,"VAZQUEZ, FRAN",Fran Vazquez,Fran Vázquez,https://en.wikipedia.org/wiki/Fran_Vázquez,Center,Center,matched,,Fran Vázquez; FC Barcelona Bàsquet; EuroLeague career statistical leaders; Fernando Romay; Rosters of the champion and finalist teams of EuroLeague,False,direct,bio_name,1983.0,exact_match,exact_birth_year
PBJB,"VEBOBE, LUC-ARTHUR",Luc-arthur Vebobe,Luc-Arthur Vebobe,https://en.wikipedia.org/wiki/Luc-Arthur_Vebobe,Power forward,Power Forward,matched,,Luc-Arthur Vebobe; Hawaii Rainbow Warriors basketball; Chorale Roanne Basket; LNB All-Star Game; FIBA EuroChallenge individual statistics,False,search,bio_name,1980.0,exact_match,exact_birth_year
P002431,"VECVAGARS, KASPARS",Kaspars Vecvagars,Kaspars Vecvagars,https://en.wikipedia.org/wiki/Kaspars_Vecvagars,Point guard,Point Guard,matched,,Kaspars Vecvagars; Arnis Vecvagars; BC Žalgiris; 2026–27 Latvian–Estonian Basketball League; ASK Riga,False,direct,bio_name,1993.0,exact_match,exact_birth_year
PJNN,"VELICKOVIC, NOVICA",Novica Velickovic,Novica Veličković,https://en.wikipedia.org/wiki/Novica_Veličković,Power forward,Power Forward,matched,,Novica Veličković; Basketball League of Serbia; KK Partizan; ABA League; Serbia men's national basketball team,False,direct,bio_name,1986.0,exact_match,exact_birth_year
PLXL,"VENE, SIIM-SANDER",Siim-sander Vene,Siim-Sander Vene,https://en.wikipedia.org/wiki/Siim-Sander_Vene,Small forward / power forward,Small Forward,matched,,Siim-Sander Vene; BC Žalgiris; Baloncesto Fuenlabrada; Limoges CSP; Hapoel Jerusalem B.C.,True,search,bio_name,1990.0,exact_match,exact_birth_year
P007524,"VENSKUS, ERIKAS",Erikas Venskus,Erikas Venskus,https://en.wikipedia.org/wiki/Erikas_Venskus,Power forward / center,Power Forward,matched,,Erikas Venskus; BC Žalgiris; BC Šiauliai; Rosters of the top basketball teams in European club competitions; BC Prienai,True,direct,bio_name,2000.0,exact_match,exact_birth_year
PLLM,"VEREMEENKO, VLADIMIR",Vladimir Veremeenko,Vladimir Veremeenko,https://en.wikipedia.org/wiki/Vladimir_Veremeenko,Power forward,Power Forward,matched,,Vladimir Veremeenko; EuroCup Basketball; Renaldas Seibutis; EuroLeague MVP of the Round; 2011–12 Euroleague,False,direct,bio_name,1984.0,exact_match,exact_birth_year
PLRE,"VERGINIS, DIMITRIOS",Dimitrios Verginis,Dimitrios Verginis,https://en.wikipedia.org/wiki/Dimitrios_Verginis,Point guard / shooting guard,Point Guard,matched,,Dimitrios Verginis; PAOK BC; Aris B.C.; Panathinaikos B.C.; Olivier Hanlan,True,direct,bio_name,1987.0,exact_match,exact_birth_year
P000925,"VESELY, JAN",Jan Vesely,Jan Veselý,https://en.wikipedia.org/wiki/Jan_Veselý,Center / power forward,Center,matched,,Jan Veselý; Fenerbahçe S.K. (basketball); 2018–19 EuroLeague; EuroLeague; EuroLeague MVP,True,direct,bio_name,1990.0,exact_match,exact_birth_year
P003469,"VEZENKOV, SASHA",Sasha Vezenkov,Aleksandar Vezenkov,https://en.wikipedia.org/wiki/Aleksandar_Vezenkov,Power forward,Power Forward,matched,,Aleksandar Vezenkov; EuroLeague MVP; 2025–26 EuroLeague; 2024–25 EuroLeague; 2022–23 EuroLeague,False,direct,bio_name,1995.0,exact_match,exact_birth_year
PAJK,"VIDAL, SERGI",Sergi Vidal,Sergi Vidal,https://en.wikipedia.org/wiki/Sergi_Vidal,Shooting guard / small forward,Shooting Guard,matched,,Sergi Vidal; Real Madrid Baloncesto; Rosters of the champion and finalist teams of EuroLeague; 2001 Euroleague Finals; Saski Baskonia,True,direct,bio_name,1981.0,exact_match,exact_birth_year
PCIW,"VIDENOV, FILIP",Filip Videnov,Filip Videnov,https://en.wikipedia.org/wiki/Filip_Videnov,Shooting guard,Shooting Guard,matched,,Filip Videnov; Basketball League of Serbia; ABA League; Real Madrid Baloncesto; Arka Gdynia (basketball),False,direct,bio_name,1980.0,exact_match,exact_birth_year
PTFI,"VIDMAR, GASPER",Gasper Vidmar,Gašper Vidmar,https://en.wikipedia.org/wiki/Gašper_Vidmar,Center,Center,matched,,Gašper Vidmar; Fenerbahçe S.K. (basketball); ABA League; 2014–15 Fenerbahçe S.K. (basketball) season; 2013–14 Fenerbahçe S.K. (basketball) season,False,direct,bio_name,1987.0,exact_match,exact_birth_year
P001895,"VIGGIANO, JEFF",Jeff Viggiano,Jeffrey Viggiano,https://en.wikipedia.org/wiki/Jeffrey_Viggiano,Small forward,Small Forward,matched,,Jeffrey Viggiano; New Basket Brindisi; Oriundo; Lega Basket All Star Game; List of University of Wisconsin–Madison people in athletics,False,search,bio_name,1984.0,exact_match,exact_birth_year
P005837,"VIKTOROV, IVAN",Ivan Viktorov,Rosters of the champion and finalist teams of EuroLeague,https://en.wikipedia.org/wiki/Rosters_of_the_champion_and_finalist_teams_of_EuroLeague,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,Rosters of the champion and finalist teams of EuroLeague; Rosters of the top basketball teams in European club competitions; List of 2017–18 EuroLeague transactions; 2014–15 Euroleague squads,False,search,bio_name,,unavailable,
P007947,"VILDOZA, LUCA",Luca Vildoza,Luca Vildoza,https://en.wikipedia.org/wiki/Luca_Vildoza,Point guard / shooting guard,Point Guard,matched,,Luca Vildoza; 2025 EuroLeague Final Four; List of 2026–27 EuroLeague transactions; 2026–27 KK Partizan season; 2024 EuroLeague Final Four,True,direct,bio_name,1995.0,exact_match,exact_birth_year
